freq	dB(S(2,1))
1.42042000000000000E9	-2.82687219124999480E1
1.42092000000000020E9	-2.82016460631779960E1
1.42141999999999990E9	-2.81343505721639800E1
1.42192000000000010E9	-2.80668338937538580E1
1.42242000000000020E9	-2.79990944662684880E1
1.42292000000000000E9	-2.79311307118449830E1
1.42342000000000010E9	-2.78629410362240960E1
1.42392000000000010E9	-2.77945238285351200E1
1.42442000000000000E9	-2.77258774610776680E1
1.42492000000000020E9	-2.76570002890993780E1
1.42542000000000010E9	-2.75878906505713100E1
1.42592000000000010E9	-2.75185468659591730E1
1.42641999999999980E9	-2.74489672379919590E1
1.42692000000000020E9	-2.73791500514263440E1
1.42742000000000010E9	-2.73090935728080760E1
1.42791999999999990E9	-2.72387960502298570E1
1.42842000000000020E9	-2.71682557130854050E1
1.42892000000000000E9	-2.70974707718200140E1
1.42941999999999990E9	-2.70264394176774440E1
1.42992000000000030E9	-2.69551598224432490E1
1.43042000000000000E9	-2.68836301381839520E1
1.43092000000000000E9	-2.68118484969827620E1
1.43141999999999990E9	-2.67398130106714050E1
1.43192000000000010E9	-2.66675217705578630E1
1.43242000000000000E9	-2.65949728471503200E1
1.43292000000000000E9	-2.65221642898770990E1
1.43342000000000010E9	-2.64490941268026610E1
1.43392000000000010E9	-2.63757603643392450E1
1.43442000000000000E9	-2.63021609869547170E1
1.43492000000000020E9	-2.62282939568761900E1
1.43542000000000010E9	-2.61541572137892690E1
1.43592000000000010E9	-2.60797486745332920E1
1.43642000000000000E9	-2.60050662327921200E1
1.43692000000000020E9	-2.59301077587810620E1
1.43742000000000010E9	-2.58548710989285580E1
1.43792000000000010E9	-2.57793540755545440E1
1.43842000000000030E9	-2.57035544865439250E1
1.43892000000000000E9	-2.56274701050154530E1
1.43942000000000010E9	-2.55510986789864440E1
1.43992000000000030E9	-2.54744379310330650E1
1.44042000000000000E9	-2.53974855579461730E1
1.44092000000000020E9	-2.53202392303821930E1
1.44141999999999990E9	-2.52426965925100520E1
1.44192000000000010E9	-2.51648552616535200E1
1.44242000000000030E9	-2.50867128279286700E1
1.44292000000000000E9	-2.50082668538772120E1
1.44342000000000010E9	-2.49295148740952040E1
1.44391999999999990E9	-2.48504543948572780E1
1.44442000000000000E9	-2.47710828937363290E1
1.44492000000000020E9	-2.46913978192188300E1
1.44541999999999990E9	-2.46113965903159130E1
1.44592000000000010E9	-2.45310765961696030E1
1.44642000000000000E9	-2.44504351956552450E1
1.44692000000000000E9	-2.43694697169793620E1
1.44742000000000020E9	-2.42881774572735280E1
1.44792000000000010E9	-2.42065556821837590E1
1.44842000000000000E9	-2.41246016254562030E1
1.44892000000000000E9	-2.40423124885189440E1
1.44942000000000020E9	-2.39596854400594730E1
1.44992000000000010E9	-2.38767176155990150E1
1.45042000000000000E9	-2.37934061170628470E1
1.45092000000000020E9	-2.37097480123476690E1
1.45141999999999990E9	-2.36257403348850530E1
1.45192000000000010E9	-2.35413800832023460E1
1.45242000000000030E9	-2.34566642204807560E1
1.45292000000000000E9	-2.33715896741100070E1
1.45342000000000020E9	-2.32861533352416130E1
1.45391999999999990E9	-2.32003520583392400E1
1.45442000000000000E9	-2.31141826607278040E1
1.45492000000000020E9	-2.30276419221401070E1
1.45541999999999990E9	-2.29407265842633510E1
1.45592000000000010E9	-2.28534333502842470E1
1.45642000000000000E9	-2.27657588844334760E1
1.45692000000000000E9	-2.26776998115306720E1
1.45742000000000020E9	-2.25892527165292960E1
1.45792000000000010E9	-2.25004141440633540E1
1.45842000000000000E9	-2.24111805979944070E1
1.45892000000000000E9	-2.23215485409617380E1
1.45942000000000020E9	-2.22315143939348440E1
1.45992000000000010E9	-2.21410745357692340E1
1.46042000000000010E9	-2.20502253027667060E1
1.46092000000000020E9	-2.19589629882403160E1
1.46141999999999990E9	-2.18672838420854370E1
1.46192000000000010E9	-2.17751840703571760E1
1.46242000000000030E9	-2.16826598348558890E1
1.46292000000000000E9	-2.15897072527213930E1
1.46342000000000020E9	-2.14963223960368180E1
1.46391999999999990E9	-2.14025012914439380E1
1.46442000000000010E9	-2.13082399197708530E1
1.46492000000000020E9	-2.12135342156735170E1
1.46541999999999990E9	-2.11183800672924570E1
1.46592000000000010E9	-2.10227733159267330E1
1.46641999999999980E9	-2.09267097557265420E1
1.46692000000000000E9	-2.08301851334061410E1
1.46742000000000020E9	-2.07331951479795200E1
1.46791999999999990E9	-2.06357354505207220E1
1.46842000000000010E9	-2.05378016439510790E1
1.46892000000000000E9	-2.04393892828555890E1
1.46941999999999990E9	-2.03404938733314640E1
1.46992000000000010E9	-2.02411108728716990E1
1.47042000000000010E9	-2.01412356902853280E1
1.47092000000000000E9	-2.00408636856599290E1
1.47142000000000000E9	-1.99399901703673650E1
1.47192000000000010E9	-1.98386104071182180E1
1.47242000000000010E9	-1.97367196100673390E1
1.47292000000000000E9	-1.96343129449758070E1
1.47342000000000020E9	-1.95313855294334670E1
1.47392000000000010E9	-1.94279324331466040E1
1.47442000000000010E9	-1.93239486782953370E1
1.47492000000000020E9	-1.92194292399672940E1
1.47542000000000020E9	-1.91143690466731480E1
1.47592000000000010E9	-1.90087629809487300E1
1.47641999999999980E9	-1.89026058800525720E1
1.47692000000000020E9	-1.87958925367643600E1
1.47742000000000020E9	-1.86886177002926730E1
1.47791999999999990E9	-1.85807760772993970E1
1.47842000000000030E9	-1.84723623330502630E1
1.47892000000000000E9	-1.83633710927003910E1
1.47942000000000000E9	-1.82537969427241230E1
1.47992000000000030E9	-1.81436344325007990E1
1.48042000000000010E9	-1.80328780760667450E1
1.48092000000000000E9	-1.79215223540462750E1
1.48142000000000000E9	-1.78095617157734810E1
1.48192000000000010E9	-1.76969905816197360E1
