1.32542000000000000E9	-9.42747335944383910E-2
1.32592000000000020E9	-9.44170102266543230E-2
1.32641999999999990E9	-9.45600395900267720E-2
1.32692000000000010E9	-9.47038288415912180E-2
1.32742000000000030E9	-9.48483852239584200E-2
1.32792000000000000E9	-9.49937160664675420E-2
1.32842000000000020E9	-9.51398287864556200E-2
1.32891999999999990E9	-9.52867308905369730E-2
1.32942000000000000E9	-9.54344299758859190E-2
1.32992000000000020E9	-9.55829337315968710E-2
1.33041999999999990E9	-9.57322499399091600E-2
1.33092000000000010E9	-9.58823864777081700E-2
1.33142000000000000E9	-9.60333513178415110E-2
1.33192000000000000E9	-9.61851525304804510E-2
1.33242000000000020E9	-9.63377982846455620E-2
1.33292000000000010E9	-9.64912968496008360E-2
1.33342000000000000E9	-9.66456565963500580E-2
1.33392000000000000E9	-9.68008859991691040E-2
1.33442000000000020E9	-9.69569936370746890E-2
1.33492000000000010E9	-9.71139881954864140E-2
1.33542000000000010E9	-9.72718784677127600E-2
1.33592000000000020E9	-9.74306733566100820E-2
1.33641999999999990E9	-9.75903818762518330E-2
1.33692000000000010E9	-9.77510131535601800E-2
1.33742000000000030E9	-9.79125764300249200E-2
1.33792000000000000E9	-9.80750810634480710E-2
1.33842000000000020E9	-9.82385365296598680E-2
1.33891999999999990E9	-9.84029524244087380E-2
1.33942000000000010E9	-9.85683384650567970E-2
1.33992000000000020E9	-9.87347044925654240E-2
1.34041999999999990E9	-9.89020604732941420E-2
1.34092000000000010E9	-9.90704165009873710E-2
1.34141999999999980E9	-9.92397827987080920E-2
1.34192000000000000E9	-9.94101697208323290E-2
1.34242000000000020E9	-9.95815877550913870E-2
1.34291999999999990E9	-9.97540475246456640E-2
1.34342000000000010E9	-9.99275597901698550E-2
1.34392000000000000E9	-1.00102135452034350E-1
1.34441999999999990E9	-1.00277785552461030E-1
1.34492000000000010E9	-1.00454521277756800E-1
1.34542000000000010E9	-1.00632353960576860E-1
1.34592000000000000E9	-1.00811295082245470E-1
1.34642000000000000E9	-1.00991356275078360E-1
1.34692000000000010E9	-1.01172549324825780E-1
1.34742000000000010E9	-1.01354886173039290E-1
1.34792000000000000E9	-1.01538378919655960E-1
1.34842000000000020E9	-1.01723039825398830E-1
1.34892000000000010E9	-1.01908881314474890E-1
