freq	dB(S(2,1))
1.49412000000000010E9	-2.65381884602508760E1
1.49421999999999990E9	-2.65169390097601100E1
1.49432000000000010E9	-2.64956639657059730E1
1.49442000000000010E9	-2.64743632672944160E1
1.49452000000000010E9	-2.64530368535214500E1
1.49462000000000010E9	-2.64316846631726190E1
1.49472000000000000E9	-2.64103066348214900E1
1.49482000000000030E9	-2.63889027068291560E1
1.49492000000000000E9	-2.63674728173431210E1
1.49502000000000000E9	-2.63460169042966050E1
1.49512000000000000E9	-2.63245349054071290E1
1.49522000000000000E9	-2.63030267581759200E1
1.49532000000000000E9	-2.62814923998871030E1
1.49542000000000000E9	-2.62599317676062730E1
1.49552000000000000E9	-2.62383447981799600E1
1.49562000000000020E9	-2.62167314282343830E1
1.49571999999999990E9	-2.61950915941745910E1
1.49582000000000010E9	-2.61734252321836710E1
1.49592000000000010E9	-2.61517322782213580E1
1.49602000000000010E9	-2.61300126680234390E1
1.49612000000000010E9	-2.61082663371004870E1
1.49622000000000010E9	-2.60864932207369550E1
1.49632000000000010E9	-2.60646932539903990E1
1.49642000000000010E9	-2.60428663716900340E1
1.49651999999999990E9	-2.60210125084361050E1
1.49662000000000010E9	-2.59991315985987410E1
1.49672000000000010E9	-2.59772235763168170E1
1.49682000000000000E9	-2.59552883754970410E1
1.49692000000000000E9	-2.59333259298131540E1
1.49702000000000000E9	-2.59113361727043050E1
1.49712000000000020E9	-2.58893190373745920E1
1.49722000000000000E9	-2.58672744567916850E1
1.49732000000000020E9	-2.58452023636859220E1
1.49742000000000020E9	-2.58231026905493270E1
1.49752000000000020E9	-2.58009753696339940E1
1.49762000000000000E9	-2.57788203329521170E1
1.49771999999999990E9	-2.57566375122736570E1
1.49782000000000020E9	-2.57344268391262170E1
1.49792000000000010E9	-2.57121882447933950E1
1.49801999999999990E9	-2.56899216603139810E1
1.49812000000000010E9	-2.56676270164808830E1
1.49822000000000010E9	-2.56453042438397420E1
1.49832000000000010E9	-2.56229532726881310E1
1.49842000000000010E9	-2.56005740330743900E1
1.49852000000000010E9	-2.55781664547962650E1
1.49862000000000030E9	-2.55557304674000150E1
1.49872000000000010E9	-2.55332660001794620E1
1.49882000000000000E9	-2.55107729821742880E1
1.49892000000000000E9	-2.54882513421695260E1
1.49901999999999980E9	-2.54657010086939860E1
1.49912000000000000E9	-2.54431219100191890E1
1.49922000000000000E9	-2.54205139741584810E1
1.49932000000000020E9	-2.53978771288655340E1
1.49942000000000020E9	-2.53752113016333960E1
1.49952000000000000E9	-2.53525164196931520E1
1.49962000000000020E9	-2.53297924100127950E1
1.49972000000000020E9	-2.53070391992960800E1
1.49982000000000020E9	-2.52842567139814900E1
1.49992000000000010E9	-2.52614448802407930E1
1.50002000000000010E9	-2.52386036239777050E1
1.50012000000000010E9	-2.52157328708272790E1
1.50021999999999990E9	-2.51928325461540400E1
1.50032000000000010E9	-2.51699025750512020E1
1.50042000000000010E9	-2.51469428823391230E1
1.50051999999999990E9	-2.51239533925642980E1
1.50062000000000010E9	-2.51009340299981610E1
1.50072000000000010E9	-2.50778847186356750E1
1.50082000000000030E9	-2.50548053821939430E1
1.50092000000000030E9	-2.50316959441114980E1
1.50102000000000000E9	-2.50085563275463850E1
1.50112000000000020E9	-2.49853864553754250E1
1.50122000000000020E9	-2.49621862501926590E1
1.50132000000000020E9	-2.49389556343079420E1
1.50142000000000000E9	-2.49156945297462150E1
1.50151999999999970E9	-2.48924028582453840E1
1.50162000000000020E9	-2.48690805412558590E1
1.50171999999999990E9	-2.48457274999386430E1
1.50182000000000020E9	-2.48223436551642920E1
1.50192000000000010E9	-2.47989289275116320E1
1.50201999999999990E9	-2.47754832372662110E1
1.50212000000000010E9	-2.47520065044191150E1
1.50222000000000010E9	-2.47284986486659130E1
1.50232000000000030E9	-2.47049595894044670E1
1.50242000000000030E9	-2.46813892457346550E1
1.50252000000000010E9	-2.46577875364563060E1
1.50261999999999980E9	-2.46341543800677960E1
1.50271999999999980E9	-2.46104896947653320E1
1.50282000000000030E9	-2.45867933984408320E1
1.50292000000000000E9	-2.45630654086810820E1
1.50301999999999980E9	-2.45393056427658920E1
1.50312000000000020E9	-2.45155140176670860E1
1.50322000000000000E9	-2.44916904500470080E1
1.50332000000000020E9	-2.44678348562568360E1
1.50342000000000020E9	-2.44439471523355860E1
1.50352000000000000E9	-2.44200272540083580E1
1.50362000000000020E9	-2.43960750766850380E1
1.50372000000000020E9	-2.43720905354590390E1
1.50381999999999990E9	-2.43480735451054600E1
1.50391999999999990E9	-2.43240240200798890E1
1.50401999999999990E9	-2.42999418745170860E1
1.50411999999999990E9	-2.42758270222291510E1
1.50421999999999990E9	-2.42516793767042800E1
1.50432000000000030E9	-2.42274988511052850E1
1.50442000000000010E9	-2.42032853582682290E1
1.50451999999999990E9	-2.41790388107003770E1
1.50462000000000030E9	-2.41547591205797250E1
1.50472000000000010E9	-2.41304461997523710E1
1.50482000000000030E9	-2.41060999597316260E1
1.50492000000000030E9	-2.40817203116965970E1
1.50502000000000000E9	-2.40573071664902830E1
1.50512000000000000E9	-2.40328604346181200E1
1.50522000000000000E9	-2.40083800262466830E1
1.50532000000000000E9	-2.39838658512018950E1
1.50542000000000000E9	-2.39593178189677980E1
1.50552000000000000E9	-2.39347358386844490E1
1.50562000000000000E9	-2.39101198191467870E1
1.50571999999999990E9	-2.38854696688030810E1
1.50582000000000040E9	-2.38607852957530220E1
1.50592000000000010E9	-2.38360666077463360E1
1.50601999999999990E9	-2.38113135121814560E1
1.50612000000000030E9	-2.37865259161031030E1
1.50622000000000010E9	-2.37617037262016950E1
1.50632000000000010E9	-2.37368468488111000E1
1.50641999999999990E9	-2.37119551899071590E1
1.50651999999999990E9	-2.36870286551060170E1
1.50662000000000010E9	-2.36620671496625250E1
1.50672000000000010E9	-2.36370705784687330E1
1.50682000000000000E9	-2.36120388460519150E1
1.50692000000000000E9	-2.35869718565731600E1
1.50702000000000000E9	-2.35618695138258750E1
1.50712000000000000E9	-2.35367317212334680E1
1.50722000000000000E9	-2.35115583818484230E1
1.50732000000000040E9	-2.34863493983501260E1
1.50742000000000020E9	-2.34611046730433600E1
1.50752000000000000E9	-2.34358241078565580E1
1.50762000000000000E9	-2.34105076043401230E1
1.50771999999999990E9	-2.33851550636645600E1
1.50782000000000020E9	-2.33597663866191540E1
1.50791999999999990E9	-2.33343414736096740E1
1.50801999999999990E9	-2.33088802246570340E1
1.50812000000000010E9	-2.32833825393956580E1
1.50822000000000010E9	-2.32578483170712550E1
1.50832000000000010E9	-2.32322774565393650E1
1.50842000000000010E9	-2.32066698562636380E1
1.50852000000000010E9	-2.31810254143139180E1
1.50862000000000010E9	-2.31553440283645840E1
1.50872000000000010E9	-2.31296255956926090E1
1.50882000000000010E9	-2.31038700131760470E1
1.50892000000000000E9	-2.30780771772918310E1
1.50902000000000000E9	-2.30522469841143090E1
1.50912000000000000E9	-2.30263793293132530E1
1.50922000000000000E9	-2.30004741081521940E1
1.50932000000000020E9	-2.29745312154863910E1
1.50942000000000000E9	-2.29485505457610910E1
1.50952000000000000E9	-2.29225319930097850E1
1.50962000000000020E9	-2.28964754508522410E1
1.50972000000000020E9	-2.28703808124925480E1
1.50982000000000020E9	-2.28442479707175480E1
1.50992000000000020E9	-2.28180768178948590E1
1.51002000000000010E9	-2.27918672459707630E1
1.51012000000000010E9	-2.27656191464685390E1
1.51021999999999990E9	-2.27393324104866460E1
1.51032000000000010E9	-2.27130069286966930E1
1.51042000000000010E9	-2.26866425913414730E1
1.51052000000000010E9	-2.26602392882332900E1
1.51062000000000010E9	-2.26337969087518510E1
1.51072000000000010E9	-2.26073153418423310E1
1.51082000000000030E9	-2.25807944760137320E1
1.51092000000000000E9	-2.25542341993363760E1
1.51102000000000000E9	-2.25276343994407210E1
1.51112000000000020E9	-2.25009949635147330E1
1.51122000000000020E9	-2.24743157783022960E1
1.51132000000000000E9	-2.24475967301012740E1
1.51142000000000000E9	-2.24208377047613540E1
1.51151999999999980E9	-2.23940385876821100E1
1.51162000000000020E9	-2.23671992638112100E1
1.51172000000000000E9	-2.23403196176423300E1
1.51182000000000020E9	-2.23133995332131850E1
1.51192000000000020E9	-2.22864388941031690E1
1.51202000000000010E9	-2.22594375834320470E1
1.51212000000000010E9	-2.22323954838574790E1
1.51222000000000010E9	-2.22053124775730120E1
1.51232000000000030E9	-2.21781884463063820E1
1.51242000000000010E9	-2.21510232713170780E1
1.51252000000000010E9	-2.21238168333945760E1
1.51262000000000010E9	-2.20965690128564600E1
1.51271999999999980E9	-2.20692796895458890E1
1.51282000000000010E9	-2.20419487428299950E1
1.51292000000000000E9	-2.20145760515976140E1
1.51301999999999980E9	-2.19871614942572970E1
1.51312000000000020E9	-2.19597049487354920E1
1.51322000000000000E9	-2.19322062924738770E1
1.51332000000000020E9	-2.19046654024281120E1
1.51342000000000020E9	-2.18770821550650260E1
1.51352000000000020E9	-2.18494564263609270E1
1.51362000000000020E9	-2.18217880917994080E1
1.51372000000000020E9	-2.17940770263694580E1
1.51382000000000020E9	-2.17663231045631460E1
1.51391999999999990E9	-2.17385262003734910E1
1.51401999999999990E9	-2.17106861872927890E1
1.51412000000000010E9	-2.16828029383099090E1
1.51421999999999990E9	-2.16548763259086070E1
1.51432000000000010E9	-2.16269062220655780E1
1.51442000000000010E9	-2.15988924982477480E1
1.51451999999999990E9	-2.15708350254107370E1
1.51462000000000030E9	-2.15427336739963820E1
1.51472000000000010E9	-2.15145883139308710E1
1.51482000000000030E9	-2.14863988146225270E1
1.51492000000000030E9	-2.14581650449598270E1
1.51502000000000030E9	-2.14298868733087340E1
1.51512000000000000E9	-2.14015641675115780E1
1.51521999999999980E9	-2.13731967948838800E1
1.51532000000000020E9	-2.13447846222131150E1
1.51542000000000000E9	-2.13163275157556330E1
1.51552000000000000E9	-2.12878253412355580E1
1.51562000000000020E9	-2.12592779638421490E1
1.51572000000000000E9	-2.12306852482273410E1
1.51582000000000020E9	-2.12020470585044010E1
1.51592000000000020E9	-2.11733632582452100E1
1.51601999999999990E9	-2.11446337104782380E1
1.51612000000000040E9	-2.11158582776867300E1
1.51622000000000010E9	-2.10870368218060240E1
1.51631999999999990E9	-2.10581692042221300E1
1.51641999999999990E9	-2.10292552857691280E1
1.51651999999999990E9	-2.10002949267267700E1
1.51662000000000010E9	-2.09712879868192830E1
1.51671999999999980E9	-2.09422343252123570E1
1.51682000000000030E9	-2.09131338005117410E1
1.51692000000000000E9	-2.08839862707604640E1
1.51702000000000000E9	-2.08547915934371280E1
1.51712000000000020E9	-2.08255496254537940E1
1.51722000000000000E9	-2.07962602231537550E1
1.51732000000000020E9	-2.07669232423095410E1
1.51742000000000020E9	-2.07375385381207880E1
1.51752000000000000E9	-2.07081059652121180E1
1.51762000000000000E9	-2.06786253776311350E1
1.51772000000000000E9	-2.06490966288462110E1
1.51781999999999990E9	-2.06195195717444870E1
1.51791999999999990E9	-2.05898940586301870E1
1.51801999999999990E9	-2.05602199412217560E1
1.51812000000000010E9	-2.05304970706504440E1
1.51821999999999990E9	-2.05007252974581620E1
1.51832000000000030E9	-2.04709044715953280E1
1.51842000000000010E9	-2.04410344424188040E1
1.51852000000000010E9	-2.04111150586899370E1
1.51862000000000030E9	-2.03811461685728370E1
1.51872000000000010E9	-2.03511276196318880E1
1.51882000000000010E9	-2.03210592588300590E1
1.51892000000000000E9	-2.02909409325268800E1
1.51901999999999980E9	-2.02607724864763660E1
1.51912000000000000E9	-2.02305537658254100E1
1.51922000000000000E9	-2.02002846151112750E1
1.51932000000000000E9	-2.01699648782602470E1
1.51942000000000000E9	-2.01395943985854050E1
1.51952000000000000E9	-2.01091730187846630E1
1.51962000000000020E9	-2.00787005809392750E1
1.51972000000000000E9	-2.00481769265114900E1
1.51982000000000040E9	-2.00176018963428600E1
1.51992000000000020E9	-1.99869753306527480E1
1.52002000000000010E9	-1.99562970690360220E1
1.52011999999999990E9	-1.99255669504613240E1
1.52021999999999990E9	-1.98947848132697610E1
1.52032000000000010E9	-1.98639504951726240E1
1.52042000000000010E9	-1.98330638332498600E1
1.52051999999999990E9	-1.98021246639482440E1
1.52062000000000010E9	-1.97711328230798530E1
1.52072000000000010E9	-1.97400881458203470E1
1.52082000000000010E9	-1.97089904667070860E1
1.52092000000000000E9	-1.96778396196379760E1
1.52102000000000000E9	-1.96466354378691510E1
1.52112000000000020E9	-1.96153777540142250E1
1.52122000000000000E9	-1.95840664000423680E1
1.52132000000000000E9	-1.95527012072762710E1
1.52142000000000000E9	-1.95212820063916510E1
1.52152000000000000E9	-1.94898086274149020E1
1.52162000000000000E9	-1.94582808997222530E1
1.52172000000000000E9	-1.94266986520382060E1
1.52182000000000020E9	-1.93950617124337610E1
1.52192000000000020E9	-1.93633699083256760E1
1.52201999999999990E9	-1.93316230664749390E1
1.52212000000000010E9	-1.92998210129853880E1
1.52222000000000010E9	-1.92679635733024380E1
1.52232000000000010E9	-1.92360505722122950E1
1.52242000000000010E9	-1.92040818338402590E1
1.52252000000000010E9	-1.91720571816500260E1
1.52262000000000010E9	-1.91399764384421970E1
1.52272000000000010E9	-1.91078394263539340E1
1.52282000000000010E9	-1.90756459668573310E1
1.52292000000000010E9	-1.90433958807584910E1
1.52302000000000000E9	-1.90110889881970670E1
1.52312000000000000E9	-1.89787251086452710E1
1.52322000000000000E9	-1.89463040609067620E1
1.52332000000000020E9	-1.89138256631161750E1
1.52342000000000020E9	-1.88812897327384490E1
1.52352000000000000E9	-1.88486960865680620E1
1.52362000000000020E9	-1.88160445407284400E1
1.52372000000000020E9	-1.87833349106715210E1
1.52382000000000020E9	-1.87505670111772770E1
1.52391999999999990E9	-1.87177406563533970E1
1.52401999999999970E9	-1.86848556596342760E1
1.52412000000000010E9	-1.86519118337819800E1
1.52422000000000010E9	-1.86189089908847130E1
1.52432000000000010E9	-1.85858469423574020E1
1.52442000000000010E9	-1.85527254989417360E1
1.52452000000000010E9	-1.85195444707055620E1
1.52462000000000010E9	-1.84863036670431600E1
1.52472000000000010E9	-1.84530028966759190E1
1.52482000000000030E9	-1.84196419676514790E1
1.52492000000000030E9	-1.83862206873450160E1
1.52502000000000000E9	-1.83527388624592770E1
1.52512000000000000E9	-1.83191962990245430E1
1.52521999999999980E9	-1.82855928023999330E1
1.52532000000000020E9	-1.82519281772734620E1
1.52542000000000000E9	-1.82182022276629210E1
1.52551999999999980E9	-1.81844147569169400E1
1.52562000000000020E9	-1.81505655677154000E1
1.52572000000000020E9	-1.81166544620709450E1
1.52582000000000020E9	-1.80826812413291840E1
1.52592000000000020E9	-1.80486457061712050E1
1.52602000000000020E9	-1.80145476566135840E1
1.52612000000000010E9	-1.79803868920107070E1
1.52622000000000010E9	-1.79461632110556370E1
1.52632000000000010E9	-1.79118764117822190E1
1.52641999999999990E9	-1.78775262915664390E1
1.52651999999999990E9	-1.78431126471284740E1
1.52662000000000010E9	-1.78086352745348250E1
1.52671999999999990E9	-1.77740939691998050E1
1.52682000000000030E9	-1.77394885258886180E1
1.52692000000000010E9	-1.77048187387190700E1
1.52701999999999980E9	-1.76700844011641370E1
1.52712000000000030E9	-1.76352853060549750E1
1.52722000000000020E9	-1.76004212455831000E1
1.52732000000000020E9	-1.75654920113039600E1
1.52742000000000020E9	-1.75304973941394060E1
1.52752000000000020E9	-1.74954371843814300E1
1.52762000000000000E9	-1.74603111716947560E1
1.52772000000000000E9	-1.74251191451212680E1
1.52782000000000020E9	-1.73898608930829250E1
1.52791999999999990E9	-1.73545362033863480E1
1.52801999999999990E9	-1.73191448632260610E1
1.52812000000000010E9	-1.72836866591891750E1
1.52821999999999990E9	-1.72481613772597630E1
1.52832000000000030E9	-1.72125688028232140E1
1.52842000000000010E9	-1.71769087206708490E1
1.52851999999999990E9	-1.71411809150055250E1
1.52862000000000030E9	-1.71053851694456750E1
1.52872000000000030E9	-1.70695212670318730E1
1.52882000000000010E9	-1.70335889902314430E1
1.52891999999999980E9	-1.69975881209443850E1
1.52901999999999980E9	-1.69615184405099310E1
1.52912000000000000E9	-1.69253797297119360E1
1.52922000000000000E9	-1.68891717687858930E1
1.52932000000000020E9	-1.68528943374250370E1
1.52942000000000000E9	-1.68165472147876780E1
1.52952000000000000E9	-1.67801301795044000E1
1.52962000000000020E9	-1.67436430096846370E1
1.52972000000000000E9	-1.67070854829255340E1
1.52982000000000040E9	-1.66704573763188660E1
1.52992000000000020E9	-1.66337584664593870E1
1.53001999999999990E9	-1.65969885294539180E1
1.53011999999999990E9	-1.65601473409290230E1
1.53021999999999990E9	-1.65232346760407590E1
1.53032000000000010E9	-1.64862503094840160E1
1.53041999999999990E9	-1.64491940155012520E1
1.53051999999999990E9	-1.64120655678936100E1
1.53062000000000010E9	-1.63748647400304700E1
1.53072000000000010E9	-1.63375913048595400E1
1.53082000000000030E9	-1.63002450349188590E1
1.53092000000000010E9	-1.62628257023472370E1
1.53102000000000000E9	-1.62253330788959180E1
1.53112000000000030E9	-1.61877669359405480E1
1.53122000000000000E9	-1.61501270444935520E1
1.53132000000000000E9	-1.61124131752166160E1
1.53142000000000000E9	-1.60746250984339630E1
1.53152000000000000E9	-1.60367625841453370E1
1.53162000000000000E9	-1.59988254020402620E1
1.53172000000000000E9	-1.59608133215121060E1
1.53182000000000020E9	-1.59227261116725270E1
1.53191999999999990E9	-1.58845635413668160E1
1.53201999999999990E9	-1.58463253791891320E1
1.53212000000000010E9	-1.58080113934987270E1
1.53222000000000010E9	-1.57696213524361470E1
1.53232000000000030E9	-1.57311550239401270E1
1.53242000000000010E9	-1.56926121757647660E1
1.53252000000000010E9	-1.56539925754978260E1
1.53262000000000010E9	-1.56152959905786410E1
1.53271999999999990E9	-1.55765221883171080E1
1.53282000000000010E9	-1.55376709359129260E1
1.53292000000000010E9	-1.54987420004756360E1
1.53302000000000000E9	-1.54597351490450840E1
1.53312000000000000E9	-1.54206501486122030E1
1.53322000000000000E9	-1.53814867661407710E1
1.53332000000000020E9	-1.53422447685898480E1
1.53342000000000000E9	-1.53029239229355920E1
1.53352000000000000E9	-1.52635239961958470E1
1.53362000000000020E9	-1.52240447554533480E1
1.53372000000000020E9	-1.51844859678803700E1
1.53382000000000000E9	-1.51448474007645610E1
1.53392000000000000E9	-1.51051288215344020E1
1.53401999999999990E9	-1.50653299977859120E1
1.53412000000000020E9	-1.50254506973104520E1
1.53421999999999990E9	-1.49854906881218050E1
1.53432000000000010E9	-1.49454497384862650E1
1.53442000000000010E9	-1.49053276169512210E1
1.53452000000000010E9	-1.48651240923760740E1
1.53462000000000010E9	-1.48248389339626160E1
1.53472000000000010E9	-1.47844719112876930E1
1.53482000000000030E9	-1.47440227943355450E1
1.53492000000000010E9	-1.47034913535315060E1
1.53502000000000010E9	-1.46628773597760520E1
1.53512000000000000E9	-1.46221805844810620E1
1.53522000000000000E9	-1.45814007996044290E1
1.53532000000000000E9	-1.45405377776889380E1
1.53542000000000000E9	-1.44995912918990700E1
1.53552000000000000E9	-1.44585611160602600E1
1.53562000000000020E9	-1.44174470246995550E1
1.53572000000000000E9	-1.43762487930855440E1
1.53582000000000020E9	-1.43349661972710460E1
1.53592000000000020E9	-1.42935990141363360E1
