freq	dB(S(2,1))
1.50912000000000000E9	-2.64098907790869400E1
1.50922000000000000E9	-2.63832735678656420E1
1.50932000000000020E9	-2.63566173638217730E1
1.50942000000000000E9	-2.63299220521300060E1
1.50952000000000000E9	-2.63031875174702060E1
1.50962000000000020E9	-2.62764136440244390E1
1.50972000000000020E9	-2.62496003154746480E1
1.50982000000000020E9	-2.62227474149997120E1
1.50992000000000020E9	-2.61958548252725130E1
1.51002000000000010E9	-2.61689224284572620E1
1.51012000000000010E9	-2.61419501062068570E1
1.51021999999999990E9	-2.61149377396597200E1
1.51032000000000010E9	-2.60878852094373180E1
1.51042000000000010E9	-2.60607923956409060E1
1.51052000000000010E9	-2.60336591778490960E1
1.51062000000000010E9	-2.60064854351145680E1
1.51072000000000010E9	-2.59792710459612410E1
1.51082000000000030E9	-2.59520158883816390E1
1.51092000000000000E9	-2.59247198398333770E1
1.51102000000000000E9	-2.58973827772367660E1
1.51112000000000020E9	-2.58700045769713900E1
1.51122000000000020E9	-2.58425851148733530E1
1.51132000000000000E9	-2.58151242662320920E1
1.51142000000000000E9	-2.57876219057873920E1
1.51151999999999980E9	-2.57600779077262530E1
1.51162000000000020E9	-2.57324921456801330E1
1.51172000000000000E9	-2.57048644927212110E1
1.51182000000000020E9	-2.56771948213597280E1
1.51192000000000020E9	-2.56494830035408270E1
1.51202000000000010E9	-2.56217289106410990E1
1.51212000000000010E9	-2.55939324134656900E1
1.51222000000000010E9	-2.55660933822449680E1
1.51232000000000030E9	-2.55382116866311910E1
1.51242000000000010E9	-2.55102871956954620E1
1.51252000000000010E9	-2.54823197779243400E1
1.51262000000000010E9	-2.54543093012165220E1
1.51271999999999980E9	-2.54262556328796000E1
1.51282000000000010E9	-2.53981586396266760E1
1.51292000000000000E9	-2.53700181875730780E1
1.51301999999999980E9	-2.53418341422328510E1
1.51312000000000020E9	-2.53136063685155750E1
1.51322000000000000E9	-2.52853347307225730E1
1.51332000000000020E9	-2.52570190925440570E1
1.51342000000000020E9	-2.52286593170550640E1
1.51352000000000020E9	-2.52002552667122530E1
1.51362000000000020E9	-2.51718068033504980E1
1.51372000000000020E9	-2.51433137881790620E1
1.51382000000000020E9	-2.51147760817783630E1
1.51391999999999990E9	-2.50861935440961310E1
1.51401999999999990E9	-2.50575660344440990E1
1.51412000000000010E9	-2.50288934114939950E1
1.51421999999999990E9	-2.50001755332744140E1
1.51432000000000010E9	-2.49714122571666360E1
1.51442000000000010E9	-2.49426034399011740E1
1.51451999999999990E9	-2.49137489375542340E1
1.51462000000000030E9	-2.48848486055436520E1
1.51472000000000010E9	-2.48559022986253590E1
1.51482000000000030E9	-2.48269098708894910E1
1.51492000000000030E9	-2.47978711757567180E1
1.51502000000000030E9	-2.47687860659741070E1
1.51512000000000000E9	-2.47396543936118900E1
1.51521999999999980E9	-2.47104760100587440E1
1.51532000000000020E9	-2.46812507660186630E1
1.51542000000000000E9	-2.46519785115064890E1
1.51552000000000000E9	-2.46226590958442500E1
1.51562000000000020E9	-2.45932923676571890E1
1.51572000000000000E9	-2.45638781748695890E1
1.51582000000000020E9	-2.45344163647009190E1
1.51592000000000020E9	-2.45049067836616660E1
1.51601999999999990E9	-2.44753492775493920E1
1.51612000000000040E9	-2.44457436914444370E1
1.51622000000000010E9	-2.44160898697061370E1
1.51631999999999990E9	-2.43863876559682380E1
1.51641999999999990E9	-2.43566368931351200E1
1.51651999999999990E9	-2.43268374233772100E1
1.51662000000000010E9	-2.42969890881272250E1
1.51671999999999980E9	-2.42670917280754140E1
1.51682000000000030E9	-2.42371451831657450E1
1.51692000000000000E9	-2.42071492925913880E1
1.51702000000000000E9	-2.41771038947901350E1
1.51712000000000020E9	-2.41470088274406610E1
1.51722000000000000E9	-2.41168639274573770E1
1.51732000000000020E9	-2.40866690309868270E1
1.51742000000000020E9	-2.40564239734025340E1
1.51752000000000000E9	-2.40261285893011460E1
1.51762000000000000E9	-2.39957827124973110E1
1.51772000000000000E9	-2.39653861760198520E1
1.51781999999999990E9	-2.39349388121066160E1
1.51791999999999990E9	-2.39044404522004420E1
1.51801999999999990E9	-2.38738909269439990E1
1.51812000000000010E9	-2.38432900661756490E1
1.51821999999999990E9	-2.38126376989246010E1
1.51832000000000030E9	-2.37819336534061470E1
1.51842000000000010E9	-2.37511777570171480E1
1.51852000000000010E9	-2.37203698363309940E1
1.51862000000000030E9	-2.36895097170935240E1
1.51872000000000010E9	-2.36585972242172240E1
1.51882000000000010E9	-2.36276321817772670E1
1.51892000000000000E9	-2.35966144130061780E1
1.51901999999999980E9	-2.35655437402893280E1
1.51912000000000000E9	-2.35344199851596780E1
1.51922000000000000E9	-2.35032429682930700E1
1.51932000000000000E9	-2.34720125095032110E1
1.51942000000000000E9	-2.34407284277366880E1
1.51952000000000000E9	-2.34093905410680000E1
1.51962000000000020E9	-2.33779986666943620E1
1.51972000000000000E9	-2.33465526209309720E1
1.51982000000000040E9	-2.33150522192053340E1
1.51992000000000020E9	-2.32834972760529220E1
1.52002000000000010E9	-2.32518876051111830E1
1.52011999999999990E9	-2.32202230191150740E1
1.52021999999999990E9	-2.31885033298911750E1
1.52032000000000010E9	-2.31567283483533390E1
1.52042000000000010E9	-2.31248978844964540E1
1.52051999999999990E9	-2.30930117473916140E1
1.52062000000000010E9	-2.30610697451810420E1
1.52072000000000010E9	-2.30290716850720760E1
1.52082000000000010E9	-2.29970173733325640E1
1.52092000000000000E9	-2.29649066152846660E1
1.52102000000000000E9	-2.29327392153001550E1
1.52112000000000020E9	-2.29005149767942170E1
1.52122000000000000E9	-2.28682337022207350E1
1.52132000000000000E9	-2.28358951930659250E1
1.52142000000000000E9	-2.28034992498436750E1
1.52152000000000000E9	-2.27710456720890210E1
1.52162000000000000E9	-2.27385342583534020E1
1.52172000000000000E9	-2.27059648061984380E1
1.52182000000000020E9	-2.26733371121904570E1
1.52192000000000020E9	-2.26406509718948090E1
1.52201999999999990E9	-2.26079061798700790E1
1.52212000000000010E9	-2.25751025296627410E1
1.52222000000000010E9	-2.25422398138004270E1
1.52232000000000010E9	-2.25093178237872230E1
1.52242000000000010E9	-2.24763363500970080E1
1.52252000000000010E9	-2.24432951821680420E1
1.52262000000000010E9	-2.24101941083969520E1
1.52272000000000010E9	-2.23770329161327510E1
1.52282000000000010E9	-2.23438113916710130E1
1.52292000000000010E9	-2.23105293202477030E1
1.52302000000000000E9	-2.22771864860335670E1
1.52312000000000000E9	-2.22437826721274770E1
1.52322000000000000E9	-2.22103176605512060E1
1.52332000000000020E9	-2.21767912322424770E1
1.52342000000000020E9	-2.21432031670496520E1
1.52352000000000000E9	-2.21095532437249090E1
1.52362000000000020E9	-2.20758412399187300E1
1.52372000000000020E9	-2.20420669321730500E1
1.52382000000000020E9	-2.20082300959159300E1
1.52391999999999990E9	-2.19743305054543030E1
1.52401999999999970E9	-2.19403679339685630E1
1.52412000000000010E9	-2.19063421535058330E1
1.52422000000000010E9	-2.18722529349736660E1
1.52432000000000010E9	-2.18381000481342190E1
1.52442000000000010E9	-2.18038832615970700E1
1.52452000000000010E9	-2.17696023428138520E1
1.52462000000000010E9	-2.17352570580708320E1
1.52472000000000010E9	-2.17008471724834130E1
1.52482000000000030E9	-2.16663724499889020E1
1.52492000000000030E9	-2.16318326533409210E1
1.52502000000000000E9	-2.15972275441019650E1
1.52512000000000000E9	-2.15625568826377690E1
1.52521999999999980E9	-2.15278204281102690E1
1.52532000000000020E9	-2.14930179384713770E1
1.52542000000000000E9	-2.14581491704561470E1
1.52551999999999980E9	-2.14232138795762910E1
1.52562000000000020E9	-2.13882118201140560E1
1.52572000000000020E9	-2.13531427451148700E1
1.52582000000000020E9	-2.13180064063812580E1
1.52592000000000020E9	-2.12828025544659430E1
1.52602000000000020E9	-2.12475309386654980E1
1.52612000000000010E9	-2.12121913070132930E1
1.52622000000000010E9	-2.11767834062732430E1
1.52632000000000010E9	-2.11413069819327950E1
1.52641999999999990E9	-2.11057617781965150E1
1.52651999999999990E9	-2.10701475379791290E1
1.52662000000000010E9	-2.10344640028988690E1
1.52671999999999990E9	-2.09987109132711010E1
1.52682000000000030E9	-2.09628880081010080E1
1.52692000000000010E9	-2.09269950250774790E1
1.52701999999999980E9	-2.08910317005657790E1
1.52712000000000030E9	-2.08549977696013400E1
1.52722000000000020E9	-2.08188929658825520E1
1.52732000000000020E9	-2.07827170217644720E1
1.52742000000000020E9	-2.07464696682517950E1
1.52752000000000020E9	-2.07101506349921390E1
1.52762000000000000E9	-2.06737596502692920E1
1.52772000000000000E9	-2.06372964409966110E1
1.52782000000000020E9	-2.06007607327102260E1
1.52791999999999990E9	-2.05641522495619620E1
1.52801999999999990E9	-2.05274707143134670E1
1.52812000000000010E9	-2.04907158483284890E1
1.52821999999999990E9	-2.04538873715669610E1
1.52832000000000030E9	-2.04169850025778880E1
1.52842000000000010E9	-2.03800084584927930E1
1.52851999999999990E9	-2.03429574550190930E1
1.52862000000000030E9	-2.03058317064333860E1
1.52872000000000030E9	-2.02686309255748350E1
1.52882000000000010E9	-2.02313548238387010E1
1.52891999999999980E9	-2.01940031111694250E1
1.52901999999999980E9	-2.01565754960545140E1
1.52912000000000000E9	-2.01190716855178220E1
1.52922000000000000E9	-2.00814913851128730E1
1.52932000000000020E9	-2.00438342989165450E1
1.52942000000000000E9	-2.00061001295226640E1
1.52952000000000000E9	-1.99682885780356640E1
1.52962000000000020E9	-1.99303993440639670E1
1.52972000000000000E9	-1.98924321257140190E1
1.52982000000000040E9	-1.98543866195835990E1
1.52992000000000020E9	-1.98162625207560290E1
1.53001999999999990E9	-1.97780595227935360E1
1.53011999999999990E9	-1.97397773177316550E1
1.53021999999999990E9	-1.97014155960725930E1
1.53032000000000010E9	-1.96629740467794050E1
1.53041999999999990E9	-1.96244523572704630E1
1.53051999999999990E9	-1.95858502134127300E1
1.53062000000000010E9	-1.95471672995168140E1
1.53072000000000010E9	-1.95084032983304150E1
1.53082000000000030E9	-1.94695578910331380E1
1.53092000000000010E9	-1.94306307572309440E1
1.53102000000000000E9	-1.93916215749501820E1
1.53112000000000030E9	-1.93525300206323370E1
1.53122000000000000E9	-1.93133557691290350E1
1.53132000000000000E9	-1.92740984936960370E1
1.53142000000000000E9	-1.92347578659889210E1
1.53152000000000000E9	-1.91953335560572280E1
1.53162000000000000E9	-1.91558252323401250E1
1.53172000000000000E9	-1.91162325616612060E1
1.53182000000000020E9	-1.90765552092237690E1
1.53191999999999990E9	-1.90367928386063960E1
1.53201999999999990E9	-1.89969451117583030E1
1.53212000000000010E9	-1.89570116889949070E1
1.53222000000000010E9	-1.89169922289937850E1
1.53232000000000030E9	-1.88768863887905810E1
1.53242000000000010E9	-1.88366938237747240E1
1.53252000000000010E9	-1.87964141876860280E1
1.53262000000000010E9	-1.87560471326110980E1
1.53271999999999990E9	-1.87155923089793670E1
1.53282000000000010E9	-1.86750493655601950E1
1.53292000000000010E9	-1.86344179494596960E1
1.53302000000000000E9	-1.85936977061176420E1
1.53312000000000000E9	-1.85528882793049310E1
1.53322000000000000E9	-1.85119893111208310E1
1.53332000000000020E9	-1.84710004419905570E1
1.53342000000000000E9	-1.84299213106635370E1
1.53352000000000000E9	-1.83887515542108380E1
1.53362000000000020E9	-1.83474908080242540E1
1.53372000000000020E9	-1.83061387058139990E1
1.53382000000000000E9	-1.82646948796082030E1
1.53392000000000000E9	-1.82231589597514510E1
1.53401999999999990E9	-1.81815305749043650E1
1.53412000000000020E9	-1.81398093520429750E1
1.53421999999999990E9	-1.80979949164586040E1
1.53432000000000010E9	-1.80560868917580810E1
1.53442000000000010E9	-1.80140848998641840E1
1.53452000000000010E9	-1.79719885610161920E1
1.53462000000000010E9	-1.79297974937708690E1
1.53472000000000010E9	-1.78875113150044070E1
1.53482000000000030E9	-1.78451296399131750E1
1.53492000000000010E9	-1.78026520820169520E1
1.53502000000000010E9	-1.77600782531601850E1
1.53512000000000000E9	-1.77174077635159800E1
1.53522000000000000E9	-1.76746402215881630E1
1.53532000000000000E9	-1.76317752342157810E1
1.53542000000000000E9	-1.75888124065765750E1
1.53552000000000000E9	-1.75457513421916960E1
1.53562000000000020E9	-1.75025916429305410E1
1.53572000000000000E9	-1.74593329090158390E1
1.53582000000000020E9	-1.74159747390300160E1
1.53592000000000020E9	-1.73725167299209150E1
