1.47542000000000020E9	-1.85237568510003730E-3
1.47551999999999990E9	-1.86001036738779990E-3
1.47562000000000020E9	-1.86768397874008810E-3
1.47572000000000010E9	-1.87539675616354500E-3
1.47582000000000010E9	-1.88314893831746750E-3
1.47592000000000010E9	-1.89094076557555920E-3
1.47602000000000010E9	-1.89877248000761820E-3
1.47612000000000030E9	-1.90664432539981470E-3
1.47622000000000010E9	-1.91455654730486540E-3
1.47632000000000010E9	-1.92250939296199300E-3
1.47641999999999980E9	-1.93050311142716310E-3
1.47651999999999980E9	-1.93853795350268990E-3
1.47662000000000000E9	-1.94661417180188010E-3
1.47671999999999980E9	-1.95473202071915340E-3
1.47682000000000020E9	-1.96289175650433450E-3
1.47692000000000020E9	-1.97109363720672560E-3
1.47702000000000000E9	-1.97933792274265220E-3
1.47712000000000020E9	-1.98762487488969050E-3
1.47722000000000020E9	-1.99595475730502110E-3
1.47732000000000020E9	-2.00432783554377370E-3
1.47742000000000020E9	-2.01274437708316570E-3
1.47752000000000020E9	-2.02120465131384110E-3
1.47761999999999990E9	-2.02970892956208090E-3
1.47771999999999990E9	-2.03825748512937110E-3
1.47782000000000010E9	-2.04685059328760310E-3
1.47791999999999990E9	-2.05548853130803670E-3
1.47801999999999990E9	-2.06417157844010070E-3
1.47812000000000010E9	-2.07290001598761940E-3
1.47821999999999990E9	-2.08167412730594400E-3
1.47832000000000030E9	-2.09049419775374770E-3
1.47842000000000030E9	-2.09936051481555140E-3
1.47852000000000010E9	-2.10827336806316980E-3
1.47862000000000030E9	-2.11723304915380210E-3
1.47872000000000030E9	-2.12623985188022240E-3
1.47882000000000000E9	-2.13529407220070370E-3
1.47892000000000000E9	-2.14439600821782770E-3
1.47901999999999980E9	-2.15354596021516140E-3
1.47912000000000000E9	-2.16274423066983030E-3
1.47922000000000000E9	-2.17199112430269990E-3
1.47932000000000020E9	-2.18128694803789490E-3
1.47942000000000000E9	-2.19063201107227630E-3
1.47951999999999990E9	-2.20002662488415180E-3
1.47962000000000020E9	-2.20947110322173220E-3
1.47971999999999990E9	-2.21896576216778650E-3
1.47982000000000040E9	-2.22851092010784320E-3
1.47992000000000030E9	-2.23810689781992790E-3
1.48002000000000010E9	-2.24775401841285660E-3
1.48011999999999990E9	-2.25745260741405170E-3
1.48021999999999990E9	-2.26720299273291650E-3
1.48032000000000010E9	-2.27700550476407800E-3
1.48042000000000010E9	-2.28686047627456590E-3
1.48051999999999980E9	-2.29676824258036310E-3
1.48062000000000000E9	-2.30672914144419660E-3
1.48072000000000000E9	-2.31674351316431130E-3
1.48082000000000020E9	-2.32681170056004040E-3
1.48092000000000000E9	-2.33693404903742910E-3
1.48102000000000000E9	-2.34711090654875900E-3
1.48112000000000020E9	-2.35734262366300350E-3
1.48122000000000000E9	-2.36762955356682440E-3
1.48132000000000000E9	-2.37797205211284220E-3
1.48142000000000000E9	-2.38837047779941880E-3
1.48151999999999990E9	-2.39882519181699470E-3
1.48161999999999990E9	-2.40933655809346490E-3
1.48171999999999990E9	-2.41990494327300040E-3
1.48182000000000010E9	-2.43053071676335010E-3
1.48192000000000010E9	-2.44121425078218390E-3
1.48201999999999990E9	-2.45195592030987220E-3
1.48212000000000010E9	-2.46275610321491990E-3
1.48222000000000010E9	-2.47361518017588460E-3
1.48232000000000030E9	-2.48453353477980170E-3
1.48242000000000010E9	-2.49551155351741060E-3
1.48252000000000010E9	-2.50654962581695970E-3
1.48262000000000000E9	-2.51764814404039020E-3
1.48272000000000000E9	-2.52880750357599030E-3
1.48282000000000000E9	-2.54002810277187900E-3
1.48292000000000000E9	-2.55131034304794780E-3
1.48302000000000000E9	-2.56265462888530400E-3
1.48312000000000000E9	-2.57406136783017110E-3
1.48322000000000000E9	-2.58553097056146350E-3
1.48332000000000020E9	-2.59706385089566230E-3
1.48342000000000020E9	-2.60866042582448050E-3
1.48351999999999990E9	-2.62032111554096450E-3
1.48362000000000020E9	-2.63204634344822800E-3
1.48372000000000010E9	-2.64383653621158920E-3
1.48382000000000010E9	-2.65569212379335440E-3
1.48391999999999990E9	-2.66761353945094550E-3
1.48401999999999990E9	-2.67960121978035910E-3
1.48412000000000010E9	-2.69165560476156300E-3
1.48422000000000010E9	-2.70377713775372810E-3
1.48432000000000010E9	-2.71596626558596380E-3
1.48442000000000010E9	-2.72822343849467150E-3
1.48452000000000010E9	-2.74054911024901140E-3
1.48462000000000010E9	-2.75294373812009010E-3
1.48472000000000000E9	-2.76540778294468880E-3
1.48482000000000030E9	-2.77794170912146840E-3
1.48492000000000020E9	-2.79054598468820190E-3
1.48502000000000000E9	-2.80322108131315640E-3
1.48512000000000000E9	-2.81596747436364850E-3
1.48522000000000000E9	-2.82878564291382650E-3
1.48532000000000020E9	-2.84167606976885170E-3
1.48542000000000000E9	-2.85463924154407160E-3
1.48552000000000000E9	-2.86767564864096380E-3
1.48562000000000020E9	-2.88078578531570620E-3
1.48572000000000020E9	-2.89397014972940170E-3
1.48582000000000010E9	-2.90722924391631920E-3
1.48592000000000010E9	-2.92056357391322850E-3
1.48602000000000010E9	-2.93397364971124470E-3
1.48612000000000010E9	-2.94745998533499880E-3
1.48622000000000010E9	-2.96102309885526170E-3
1.48632000000000010E9	-2.97466351247969300E-3
1.48642000000000010E9	-2.98838175249890090E-3
1.48651999999999980E9	-3.00217834942446780E-3
1.48662000000000010E9	-3.01605383793211870E-3
