1.32542000000000000E9	-9.10773293708580670E-2
1.32592000000000020E9	-9.12737912118893750E-2
1.32641999999999990E9	-9.14714516985491780E-2
1.32692000000000010E9	-9.16703213051889420E-2
1.32742000000000030E9	-9.18704106140469890E-2
1.32792000000000000E9	-9.20717303244580880E-2
1.32842000000000020E9	-9.22742912470214800E-2
1.32891999999999990E9	-9.24781043246709090E-2
1.32942000000000000E9	-9.26831806072032370E-2
1.32992000000000020E9	-9.28895312654837110E-2
1.33041999999999990E9	-9.30971676031683340E-2
1.33092000000000010E9	-9.33061010422495410E-2
1.33142000000000000E9	-9.35163431260065540E-2
1.33192000000000000E9	-9.37279055384803780E-2
1.33242000000000020E9	-9.39408000798123060E-2
1.33292000000000010E9	-9.41550386896761720E-2
1.33342000000000000E9	-9.43706334431215590E-2
1.33392000000000000E9	-9.45875965466073860E-2
1.33442000000000020E9	-9.48059403342339560E-2
1.33492000000000010E9	-9.50256772904504390E-2
1.33542000000000010E9	-9.52468200478375770E-2
1.33592000000000020E9	-9.54693813660886730E-2
1.33641999999999990E9	-9.56933741470344050E-2
1.33692000000000010E9	-9.59188114498992660E-2
1.33742000000000030E9	-9.61457064848280570E-2
1.33792000000000000E9	-9.63740725984034440E-2
1.33842000000000020E9	-9.66039233006097930E-2
1.33891999999999990E9	-9.68352722577981060E-2
1.33942000000000010E9	-9.70681332842664450E-2
1.33992000000000020E9	-9.73025203540339590E-2
1.34041999999999990E9	-9.75384476118723500E-2
1.34092000000000010E9	-9.77759293624095350E-2
1.34141999999999980E9	-9.80149800593012620E-2
1.34192000000000000E9	-9.82556143606548280E-2
1.34242000000000020E9	-9.84978470546787750E-2
1.34291999999999990E9	-9.87416931272818670E-2
1.34342000000000010E9	-9.89871677391079880E-2
1.34392000000000000E9	-9.92342862147911480E-2
1.34441999999999990E9	-9.94830640630893190E-2
1.34492000000000010E9	-9.97335169972131650E-2
1.34542000000000010E9	-9.99856608781299630E-2
1.34592000000000000E9	-1.00239511792672680E-1
1.34642000000000000E9	-1.00495085998969240E-1
1.34692000000000010E9	-1.00752399946544680E-1
1.34742000000000010E9	-1.01011470282526080E-1
1.34792000000000000E9	-1.01272313865693820E-1
1.34842000000000020E9	-1.01534947742870510E-1
1.34892000000000010E9	-1.01799389170928340E-1
1.34942000000000010E9	-1.02065655616236570E-1
1.34992000000000020E9	-1.02333764769527090E-1
1.35042000000000020E9	-1.02603734506855250E-1
1.35092000000000010E9	-1.02875582930268950E-1
1.35141999999999980E9	-1.03149328394507480E-1
1.35192000000000020E9	-1.03424989441446870E-1
1.35242000000000020E9	-1.03702584849749880E-1
1.35291999999999990E9	-1.03982133618624960E-1
1.35342000000000030E9	-1.04263655013815490E-1
1.35392000000000000E9	-1.04547168507537540E-1
1.35442000000000000E9	-1.04832693832608180E-1
1.35492000000000030E9	-1.05120250967238340E-1
1.35542000000000010E9	-1.05409860094899630E-1
1.35592000000000000E9	-1.05701541728763030E-1
1.35642000000000000E9	-1.05995316574459260E-1
1.35692000000000010E9	-1.06291205623115030E-1
1.35742000000000010E9	-1.06589230116454690E-1
1.35792000000000000E9	-1.06889411579956570E-1
1.35842000000000020E9	-1.07191771807463510E-1
1.35891999999999990E9	-1.07496332861069170E-1
1.35942000000000010E9	-1.07803117100875110E-1
1.35992000000000020E9	-1.08112147162728060E-1
1.36042000000000000E9	-1.08423445949789280E-1
1.36092000000000010E9	-1.08737036691451120E-1
1.36142000000000010E9	-1.09052942902735510E-1
1.36192000000000000E9	-1.09371188400669570E-1
1.36242000000000020E9	-1.09691797323502800E-1
1.36292000000000010E9	-1.10014794095588360E-1
1.36342000000000010E9	-1.10340203489387730E-1
1.36391999999999980E9	-1.10668050586048160E-1
